"Timestamp";"age";"gender";"education";"living";"city";"income";"q2_1_waste";"q2_2_eco";"q2_3_energy";"q3_1_lamp";"q3_2_contribution";"q3_3_store";"q3_4_consumption";"q3_5_logic";"q4_1_friends";"q4_2_neighbors";"q4_3_opinion";"q5_1_barriers"
"21.02.2026 7:55";"18-22 года";"Женский";"Высшее (магистратура, аспирантура)";"Один/одна";"Город среднего размера (100 000–1 млн человек)";"Живем комфортно, почти на все хватает";"Никогда";"Никогда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Почти никто (0–10%)";"Очень вероятно — если все делают, то и я начну";"Не важно вообще — я выбираю только для себя";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Слишком дорого / нет денег;Это неудобно / нужно искать специальные магазины"
"21.02.2026 7:57";"18-22 года";"Женский";"Среднее специальное (СПО, колледж)";"Один/одна";"Город среднего размера (100 000–1 млн человек)";"Можем позволить себе всё, что захотим";"Иногда (несколько раз в месяц)";"Никогда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Может быть, если товары будут значительно дешевле";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Почти никто (0–10%)";"Очень вероятно — если все делают, то и я начну";"Не важно вообще — я выбираю только для себя";NA
"21.02.2026 8:09";"18-22 года";"Предпочитаю не указывать";"Школа";"В большой семье (с родителями, бабушками/дедушками)";"Москва или Санкт-Петербург";"Живем комфортно, почти на все хватает";"Редко (несколько раз в год)";"Никогда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Может быть, если товары будут значительно дешевле";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Зависит от товара и ситуации";"Почти никто (0–10%)";"Скорее да";"Слабо важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Лень / нет времени / забываю;Не верю, что это реально помогает;Это неудобно / нужно искать специальные магазины;Просто не думаю об этом"
"21.02.2026 8:36";"18-22 года";"Мужской";"Среднее специальное (СПО, колледж)";"Один/одна";"Город среднего размера (100 000–1 млн человек)";"Живем комфортно, почти на все хватает";"Никогда";"Никогда";"Часто";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Может быть, если товары будут значительно дешевле";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Почти никто (0–10%)";"Очень маловероятно — соседи на меня не влияют";"Слабо важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Слишком дорого / нет денег"
"21.02.2026 8:43";"29-35 лет";"Женский";"Высшее (магистратура, аспирантура)";"С семьей (с детьми до 18 лет)";"Москва или Санкт-Петербург";"Живем комфортно, почти на все хватает";"Редко (несколько раз в год)";"Никогда";"Иногда";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Нет, удобство важнее";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Я выбираю интуитивно и быстро — нравится товар, куплю его, лишние расчёты — трата времени";"Почти никто (0–10%)";"Скорее да";"Нейтрально";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Не верю, что это реально помогает"
"21.02.2026 8:55";"18-22 года";"Мужской";"Высшее (магистратура, аспирантура)";"С партнером/партнершей (без детей)";"Город среднего размера (100 000–1 млн человек)";"Можем позволить себе всё, что захотим";"Никогда";"Никогда";"Редко";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Согласен/согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Затрудняюсь ответить / зависит от ситуации";"Зависит от товара и ситуации";"Почти никто (0–10%)";"Скорее нет";"Не важно вообще — я выбираю только для себя";"Это неудобно / нужно искать специальные магазины"
"21.02.2026 9:42";"18-22 года";"Женский";"Школа";"В большой семье (с родителями, бабушками/дедушками)";"Москва или Санкт-Петербург";"Живем комфортно, почти на все хватает";"Редко (несколько раз в год)";"Никогда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Затрудняюсь ответить / зависит от ситуации";"Зависит от товара и ситуации";"Почти никто (0–10%)";"Очень вероятно — если все делают, то и я начну";"Довольно важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе)"
"21.02.2026 9:52";"23-25 лет";"Женский";"Высшее (бакалавриат)";"С партнером/партнершей (без детей)";"Москва или Санкт-Петербург";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Редко (несколько раз в год)";"Редко";"Иногда";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Я выбираю интуитивно и быстро — нравится товар, куплю его, лишние расчёты — трата времени";"Почти никто (0–10%)";"Очень вероятно — если все делают, то и я начну";"Нейтрально";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Слишком дорого / нет денег;Лень / нет времени / забываю;Не верю, что это реально помогает"
"21.02.2026 9:55";"18-22 года";"Мужской";"Высшее (бакалавриат)";"В большой семье (с родителями, бабушками/дедушками)";"Москва или Санкт-Петербург";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Часто (несколько раз в неделю)";"Никогда";"Редко";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Большинство (50–80%)";"Очень вероятно — если все делают, то и я начну";"Нейтрально";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Слишком дорого / нет денег;Не верю, что это реально помогает"
"21.02.2026 10:49";"18-22 года";"Женский";"Школа";"С семьей (с детьми до 18 лет)";"Маленький город или село";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Никогда";"Никогда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Согласен/согласна";"Может быть, если товары будут значительно дешевле";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Почти никто (0–10%)";"Скорее да";"Нейтрально";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Лень / нет времени / забываю;Просто не думаю об этом"
"21.02.2026 10:56";"26-28 лет";"Женский";"Высшее (магистратура, аспирантура)";"В большой семье (с родителями, бабушками/дедушками)";"Москва или Санкт-Петербург";"Хватает на еду, но не на одежду";"Никогда";"Никогда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Зависит от товара и ситуации";"Почти никто (0–10%)";"Очень вероятно — если все делают, то и я начну";"Не важно вообще — я выбираю только для себя";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Слишком дорого / нет денег;Лень / нет времени / забываю;Это неудобно / нужно искать специальные магазины;Просто не думаю об этом"
"21.02.2026 11:45";"35+";"Женский";"Высшее (бакалавриат)";"С семьей (с детьми до 18 лет)";"Москва или Санкт-Петербург";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Иногда (несколько раз в месяц)";"Редко";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Может быть, если товары будут значительно дешевле";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Зависит от товара и ситуации";"Почти никто (0–10%)";"Скорее да";"Слабо важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Слишком дорого / нет денег;Лень / нет времени / забываю;Не верю, что это реально помогает"
"21.02.2026 11:53";"35+";"Женский";"Высшее (магистратура, аспирантура)";"Один/одна";"Город-миллионник (Новосибирск, Екатеринбург и т.д.)";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Редко (несколько раз в год)";"Никогда";"Часто";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Может быть, если товары будут значительно дешевле";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Немного (10–30%)";"Очень вероятно — если все делают, то и я начну";"Не важно вообще — я выбираю только для себя";"Нет инфраструктуры (баков для раздельного сбора в моем районе)"
"21.02.2026 12:10";"23-25 лет";"Женский";"Высшее (бакалавриат)";"С партнером/партнершей (без детей)";"Город-миллионник (Новосибирск, Екатеринбург и т.д.)";"Живем комфортно, почти на все хватает";"Редко (несколько раз в год)";"Иногда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Почти никто (0–10%)";"Очень вероятно — если все делают, то и я начну";"Слабо важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Лень / нет времени / забываю"
"21.02.2026 12:22";"35+";"Женский";"Высшее (магистратура, аспирантура)";"С семьей (с детьми до 18 лет)";"Город-миллионник (Новосибирск, Екатеринбург и т.д.)";"Живем комфортно, почти на все хватает";"Иногда (несколько раз в месяц)";"Иногда";"Часто";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Затрудняюсь ответить / зависит от ситуации";"Зависит от товара и ситуации";"Почти никто (0–10%)";"Нейтрально / затрудняюсь ответить";"Не важно вообще — я выбираю только для себя";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Это неудобно / нужно искать специальные магазины"
"21.02.2026 12:44";"23-25 лет";"Мужской";"Школа";"Один/одна";"Город среднего размера (100 000–1 млн человек)";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Никогда";"Никогда";"Часто";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Нет, удобство важнее";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Почти никто (0–10%)";"Очень вероятно — если все делают, то и я начну";"Слабо важно";"Лень / нет времени / забываю;Не верю, что это реально помогает;Это неудобно / нужно искать специальные магазины;Просто не думаю об этом"
"21.02.2026 14:53";"35+";"Женский";"Среднее специальное (СПО, колледж)";"С семьей (с детьми до 18 лет)";"Москва или Санкт-Петербург";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Никогда";"Никогда";"Постоянно";"Опция А: Обычная лампочка за 50 рублей — она ярче, но потребляет больше электричества (~30 руб. в год на счетах)";"Не согласен/не согласна";"Может быть, если товары будут значительно дешевле";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Зависит от товара и ситуации";"Почти никто (0–10%)";"Очень маловероятно — соседи на меня не влияют";"Не важно вообще — я выбираю только для себя";"Лень / нет времени / забываю"
"21.02.2026 15:01";"35+";"Женский";"Высшее (магистратура, аспирантура)";"С семьей (с детьми до 18 лет)";"Город среднего размера (100 000–1 млн человек)";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Постоянно (каждый день)";"Часто";"Часто";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Немного (10–30%)";"Очень вероятно — если все делают, то и я начну";"Слабо важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе)"
"21.02.2026 16:43";"18-22 года";"Женский";"Среднее специальное (СПО, колледж)";"Один/одна";"Москва или Санкт-Петербург";"Живем комфортно, почти на все хватает";"Никогда";"Редко";"Часто";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Зависит от товара и ситуации";"Почти никто (0–10%)";"Скорее да";"Довольно важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Слишком дорого / нет денег"
"21.02.2026 18:40";"26-28 лет";"Мужской";"Высшее (магистратура, аспирантура)";"С партнером/партнершей (без детей)";"Москва или Санкт-Петербург";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Никогда";"Никогда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Нет, удобство важнее";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Зависит от товара и ситуации";"Почти никто (0–10%)";"Очень маловероятно — соседи на меня не влияют";"Слабо важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Лень / нет времени / забываю;Не верю, что это реально помогает;Просто не думаю об этом"
"21.02.2026 19:38";"26-28 лет";"Женский";"Высшее (бакалавриат)";"Один/одна";"Москва или Санкт-Петербург";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Редко (несколько раз в год)";"Иногда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Согласен/согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Зависит от товара и ситуации";"Большинство (50–80%)";"Скорее да";"Не важно вообще — я выбираю только для себя";"Нет инфраструктуры (баков для раздельного сбора в моем районе)"
"21.02.2026 20:01";"35+";"Женский";"Высшее (магистратура, аспирантура)";"Один/одна";"Маленький город или село";"Хватает на еду, но не на одежду";"Часто (несколько раз в неделю)";"Иногда";"Часто";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Согласен/согласна";"Может быть, если товары будут значительно дешевле";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Половина (30–50%)";"Скорее да";"Не важно вообще — я выбираю только для себя";"Нет инфраструктуры (баков для раздельного сбора в моем районе)"
"21.02.2026 20:16";"23-25 лет";"Мужской";"Высшее (магистратура, аспирантура)";"В большой семье (с родителями, бабушками/дедушками)";"Город среднего размера (100 000–1 млн человек)";"Живем комфортно, почти на все хватает";"Постоянно (каждый день)";"Часто";"Часто";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Большинство (50–80%)";"Очень вероятно — если все делают, то и я начну";"Слабо важно";NA
"21.02.2026 20:22";"35+";"Женский";"Высшее (магистратура, аспирантура)";"С семьей (с детьми до 18 лет)";"Москва или Санкт-Петербург";"Живем комфортно, почти на все хватает";"Никогда";"Никогда";"Никогда";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Согласен/согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Затрудняюсь ответить / зависит от ситуации";"Я выбираю интуитивно и быстро — нравится товар, куплю его, лишние расчёты — трата времени";"Немного (10–30%)";"Скорее да";"Не важно вообще — я выбираю только для себя";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Лень / нет времени / забываю;Это неудобно / нужно искать специальные магазины"
"21.02.2026 22:28";"18-22 года";"Женский";"Высшее (бакалавриат)";"С партнером/партнершей (без детей)";"Город среднего размера (100 000–1 млн человек)";"Живем комфортно, почти на все хватает";"Редко (несколько раз в год)";"Редко";"Часто";"Опция А: Обычная лампочка за 50 рублей — она ярче, но потребляет больше электричества (~30 руб. в год на счетах)";"Не согласен/не согласна";"Может быть, если товары будут значительно дешевле";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Я начинаю считать, но потом всё равно беру то, что привык(ла) покупать";"Почти никто (0–10%)";"Скорее да";"Слабо важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Лень / нет времени / забываю"
"21.02.2026 23:06";"26-28 лет";"Женский";"Высшее (магистратура, аспирантура)";"Один/одна";"Москва или Санкт-Петербург";"Живем комфортно, почти на все хватает";"Постоянно (каждый день)";"Никогда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Согласен/согласна";"Нет, удобство важнее";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Я выбираю интуитивно и быстро — нравится товар, куплю его, лишние расчёты — трата времени";"Немного (10–30%)";"Нейтрально / затрудняюсь ответить";"Нейтрально";NA
"21.02.2026 23:48";"26-28 лет";"Мужской";"Высшее (магистратура, аспирантура)";"Один/одна";"Москва или Санкт-Петербург";"Живем комфортно, почти на все хватает";"Иногда (несколько раз в месяц)";"Никогда";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Может быть, если товары будут значительно дешевле";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Немного (10–30%)";"Очень вероятно — если все делают, то и я начну";"Нейтрально";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Просто не думаю об этом"
"22.02.2026 1:14";"18-22 года";"Мужской";"Среднее специальное (СПО, колледж)";"В большой семье (с родителями, бабушками/дедушками)";"Город-миллионник (Новосибирск, Екатеринбург и т.д.)";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Редко (несколько раз в год)";"Редко";"Часто";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Немного (10–30%)";"Очень вероятно — если все делают, то и я начну";"Слабо важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Слишком дорого / нет денег;Это неудобно / нужно искать специальные магазины"
"22.02.2026 18:15";"35+";"Мужской";"Среднее специальное (СПО, колледж)";"Один/одна";"Город среднего размера (100 000–1 млн человек)";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Иногда (несколько раз в месяц)";"Никогда";"Редко";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Согласен/согласна";"Может быть, если товары будут значительно дешевле";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Зависит от товара и ситуации";"Немного (10–30%)";"Скорее да";"Слабо важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе)"
"22.02.2026 18:41";"26-28 лет";"Мужской";"Высшее (бакалавриат)";"С партнером/партнершей (без детей)";"Москва или Санкт-Петербург";"Живем комфортно, почти на все хватает";"Никогда";"Никогда";"Никогда";"Опция А: Обычная лампочка за 50 рублей — она ярче, но потребляет больше электричества (~30 руб. в год на счетах)";"Согласен/согласна";"Нет, удобство важнее";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Почти никто (0–10%)";"Очень маловероятно — соседи на меня не влияют";"Слабо важно";"Лень / нет времени / забываю;Это неудобно / нужно искать специальные магазины;Просто не думаю об этом"
"23.02.2026 18:49";"26-28 лет";"Женский";"Высшее (бакалавриат)";"В большой семье (с родителями, бабушками/дедушками)";"Москва или Санкт-Петербург";"Живем комфортно, почти на все хватает";"Редко (несколько раз в год)";"Никогда";"Иногда";"Опция А: Обычная лампочка за 50 рублей — она ярче, но потребляет больше электричества (~30 руб. в год на счетах)";"Согласен/согласна";"Нет, удобство важнее";"Затрудняюсь ответить / зависит от ситуации";"Зависит от товара и ситуации";"Почти никто (0–10%)";"Нейтрально / затрудняюсь ответить";"Нейтрально";"Просто не думаю об этом"
"24.02.2026 11:56";"35+";"Женский";"Среднее специальное (СПО, колледж)";"С семьей (с детьми до 18 лет)";"Город среднего размера (100 000–1 млн человек)";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Иногда (несколько раз в месяц)";"Иногда";"Иногда";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Согласен/согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Покупаю новые вещи редко, но когда покупаю, выбираю качественные товары, которые долго служат";"Я выбираю на основе логики и расчётов (даже если LED-лампочка дороже, я посчитаю экономию за годы)";"Немного (10–30%)";"Нейтрально / затрудняюсь ответить";"Нейтрально";"Нет инфраструктуры (баков для раздельного сбора в моем районе)"
"24.02.2026 14:55";"18-22 года";"Мужской";"Школа";"В большой семье (с родителями, бабушками/дедушками)";"Маленький город или село";"Можем позволить себе одежду, но не можем позволить себе дорогие товары";"Никогда";"Редко";"Постоянно";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Затрудняюсь ответить / зависит от ситуации";"Я выбираю интуитивно и быстро — нравится товар, куплю его, лишние расчёты — трата времени";"Почти никто (0–10%)";"Очень вероятно — если все делают, то и я начну";"Слабо важно";"Нет инфраструктуры (баков для раздельного сбора в моем районе);Слишком дорого / нет денег"
"24.02.2026 19:53";"26-28 лет";"Мужской";"Высшее (магистратура, аспирантура)";"В большой семье (с родителями, бабушками/дедушками)";"Москва или Санкт-Петербург";"Можем позволить себе всё, что захотим";"Редко (несколько раз в год)";"Никогда";"Часто";"Опция Б: LED лампочка за 200 рублей — сначала дороже, но экономит электричество (~5 руб. в год на счетах). За 10 лет окупится.";"Не согласен/не согласна";"Да, если я буду часто ходить туда и мне понравится ассортимент";"Стараюсь не покупать лишнее, предпочитаю многоразовые вещи, даже если они выглядят менее «модно»";"Зависит от товара и ситуации";"Немного (10–30%)";"Скорее да";"Слабо важно";"Лень / нет времени / забываю;Просто не думаю об этом"
